reportid,age,race,type,charge,year,sex
191911033,22,Hispanic/Latino,Infraction,Public consumption,2019,Male
2968020,22,Hispanic/Latino,Misdemeanor,Possession,2011,Male
2968546,20,Hispanic/Latino,Misdemeanor,Possession,2011,Male
2968846,55,White,Felony,Possession w/ intent to sell,2011,Male
2970353,47,Black,Felony,Distribution/Selling/Transporting,2011,Male
2970607,28,Hispanic/Latino,Felony,Possession,2011,Male
2970668,53,White,Felony,Distribution/Selling/Transporting,2011,Male
2970727,22,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2011,Male
2970732,20,Black,Felony,Distribution/Selling/Transporting,2011,Male
2970758,20,Black,Felony,Distribution/Selling/Transporting,2011,Male
2971052,34,Black,Felony,Possession w/ intent to sell,2011,Male
2971542,23,Hispanic/Latino,Felony,Possession,2011,Male
2972048,22,Black,Felony,Possession w/ intent to sell,2011,Male
2972055,21,Other,Felony,Possession w/ intent to sell,2011,Male
2972138,24,Hispanic/Latino,Felony,Possession w/ intent to sell,2011,Male
2972406,23,Hispanic/Latino,Felony,Possession,2011,Male
2972748,35,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2011,Female
2972874,32,Hispanic/Latino,Felony,Possession w/ intent to sell,2011,Male
2973084,57,White,Felony,Possession,2011,Male
100307343,33,Black,Misdemeanor,Possession,2010,Male
2973184,49,Black,Felony,Distribution/Selling/Transporting,2011,Male
2973239,34,Black,Felony,Possession w/ intent to sell,2011,Male
2973336,25,Hispanic/Latino,Misdemeanor,Possession,2011,Male
2973360,23,Hispanic/Latino,Misdemeanor,Possession,2011,Male
2973375,54,White,Felony,Distribution/Selling/Transporting,2011,Male
2973426,19,Hispanic/Latino,Misdemeanor,Possession,2011,Male
2973446,21,Hispanic/Latino,Felony,Possession w/ intent to sell,2011,Male
2973449,26,White,Felony,Possession,2011,Male
2973622,24,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2011,Male
2973623,30,Hispanic/Latino,Felony,Possession,2011,Male
2974248,18,Hispanic/Latino,Felony,Possession w/ intent to sell,2011,Male
2974565,35,Black,Felony,Possession w/ intent to sell,2011,Male
2974636,24,Black,Felony,Possession w/ intent to sell,2011,Male
2974777,18,Hispanic/Latino,Felony,Possession,2011,Male
2974782,34,Black,Felony,Possession w/ intent to sell,2011,Male
2975546,19,Hispanic/Latino,Felony,Possession w/ intent to sell,2011,Male
2976137,25,Black,Felony,Distribution/Selling/Transporting,2011,Male
2976203,34,Hispanic/Latino,Misdemeanor,Distribution/Selling/Transporting,2011,Male
2976332,35,Other,Felony,Distribution/Selling/Transporting,2011,Male
2976836,22,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2011,Male
2976985,41,White,Felony,Possession w/ intent to sell,2011,Male
2977015,27,Black,Felony,Distribution/Selling/Transporting,2011,Male
2977068,26,Hispanic/Latino,Felony,Possession w/ intent to sell,2011,Male
2977163,27,Hispanic/Latino,Felony,Possession w/ intent to sell,2011,Male
2977358,24,White,Misdemeanor,Possession,2011,Female
2977613,55,White,Felony,Possession w/ intent to sell,2012,Male
2978022,20,Black,Felony,Distribution/Selling/Transporting,2011,Male
2978423,41,Hispanic/Latino,Felony,Possession w/ intent to sell,2011,Male
2978664,26,Black,Felony,Possession w/ intent to sell,2011,Male
2978665,33,Black,Felony,Possession w/ intent to sell,2011,Male
2979099,63,Hispanic/Latino,Felony,Possession w/ intent to sell,2011,Male
2979105,27,Hispanic/Latino,Felony,Possession,2011,Male
2979175,41,White,Felony,Possession w/ intent to sell,2011,Male
2979375,30,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2011,Male
2979415,35,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2011,Male
2979420,24,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2011,Male
2979460,78,Black,Felony,Distribution/Selling/Transporting,2011,Male
2979884,27,White,Felony,Possession w/ intent to sell,2011,Female
2980337,20,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2011,Male
2980436,37,Other,Felony,Possession w/ intent to sell,2011,Male
2980467,22,Black,Felony,Distribution/Selling/Transporting,2011,Male
2980596,49,Hispanic/Latino,Felony,Possession w/ intent to sell,2011,Male
2980653,19,White,Felony,Possession,2011,Male
2980665,20,White,Felony,Possession,2011,Male
2980700,31,Black,Misdemeanor,Possession,2011,Male
2981578,37,Other,Felony,Cultivating,2011,Male
2981606,45,Black,Felony,Distribution/Selling/Transporting,2011,Male
2981665,25,Black,Felony,Possession w/ intent to sell,2011,Male
2981706,20,Hispanic/Latino,Felony,Possession,2011,Male
2981948,40,White,Felony,Possession,2011,Male
2982020,32,Hispanic/Latino,Felony,Possession w/ intent to sell,2011,Male
2982517,24,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2011,Male
2982521,29,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2011,Male
2982575,33,Black,Felony,Possession,2011,Male
2982582,20,Black,Felony,Possession w/ intent to sell,2011,Male
2982736,32,Hispanic/Latino,Felony,Possession w/ intent to sell,2011,Male
2982891,20,Other,Felony,Distribution/Selling/Transporting,2011,Male
2982892,20,White,Felony,Distribution/Selling/Transporting,2011,Male
2982947,23,Black,Felony,Possession w/ intent to sell,2011,Male
2983206,18,Hispanic/Latino,Felony,Possession,2011,Male
100218950,21,Hispanic/Latino,Misdemeanor,Possession,2010,Female
2984725,18,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2011,Male
2984804,50,Other,Felony,Cultivating,2011,Male
2984808,40,Other,Felony,Cultivating,2011,Male
2984869,23,Hispanic/Latino,Felony,Cultivating,2011,Male
2985451,20,Hispanic/Latino,Misdemeanor,Possession,2011,Male
2985568,21,Black,Felony,Possession w/ intent to sell,2011,Male
2985840,31,Hispanic/Latino,Felony,Possession w/ intent to sell,2011,Male
2985844,24,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2011,Male
2985863,21,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2011,Male
2985982,25,Black,Felony,Possession w/ intent to sell,2011,Female
2986465,47,White,Misdemeanor,Possession,2011,Male
2986976,55,Black,Felony,Distribution/Selling/Transporting,2011,Male
2987240,41,White,Felony,Possession,2011,Male
2987243,42,Hispanic/Latino,Felony,Possession,2011,Male
2987350,27,White,Felony,Possession w/ intent to sell,2011,Male
2987399,27,Black,Felony,Possession w/ intent to sell,2011,Male
2987431,28,Hispanic/Latino,Felony,Possession w/ intent to sell,2011,Male
2987691,30,White,Felony,Distribution/Selling/Transporting,2011,Male
2987997,19,Black,Felony,Distribution/Selling/Transporting,2011,Male
2988033,26,Black,Felony,Possession w/ intent to sell,2011,Male
2988449,28,Black,Felony,Distribution/Selling/Transporting,2011,Male
2988456,61,Black,Felony,Possession w/ intent to sell,2011,Male
2988552,46,Black,Felony,Possession w/ intent to sell,2011,Male
2988578,34,Black,Felony,Possession w/ intent to sell,2011,Male
2989519,47,Black,Felony,Possession w/ intent to sell,2011,Male
2989535,47,Black,Felony,Possession w/ intent to sell,2011,Male
2990375,33,Black,Felony,Cultivating,2011,Female
2990753,47,Black,Felony,Possession w/ intent to sell,2011,Male
2991545,49,Black,Felony,Possession w/ intent to sell,2011,Male
2991563,34,Hispanic/Latino,Felony,Possession,2011,Male
2991672,32,Hispanic/Latino,Felony,Possession,2011,Male
2992325,26,Black,Felony,Possession w/ intent to sell,2011,Female
2992364,44,Black,Felony,Possession w/ intent to sell,2011,Male
2992628,32,Hispanic/Latino,Felony,Possession w/ intent to sell,2011,Male
2992831,49,White,Felony,Distribution/Selling/Transporting,2011,Male
2992863,30,Black,Felony,Possession w/ intent to sell,2011,Male
2993251,36,Black,Felony,Possession w/ intent to sell,2011,Male
2993428,25,Black,Felony,Distribution/Selling/Transporting,2011,Female
2993513,25,Black,Felony,Distribution/Selling/Transporting,2011,Male
2993809,32,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2011,Male
2993815,21,Hispanic/Latino,Felony,Possession,2011,Male
2993818,31,Black,Misdemeanor,Possession,2011,Male
2994419,18,Black,Felony,Possession w/ intent to sell,2011,Male
2994491,25,Black,Felony,Possession w/ intent to sell,2011,Male
2994504,27,Hispanic/Latino,Felony,Possession,2011,Male
2994513,32,Hispanic/Latino,Felony,Possession w/ intent to sell,2011,Male
2994550,42,Black,Felony,Distribution/Selling/Transporting,2011,Male
2994696,47,Black,Felony,Distribution/Selling/Transporting,2011,Male
2994921,44,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2011,Male
2995457,22,Hispanic/Latino,Misdemeanor,Possession,2011,Male
2995901,23,Black,Felony,Distribution/Selling/Transporting,2011,Male
2996127,30,Black,Felony,Distribution/Selling/Transporting,2011,Male
2996820,33,Hispanic/Latino,Misdemeanor,Possession,2011,Male
2996967,36,Black,Misdemeanor,Possession,2011,Male
2996969,20,Hispanic/Latino,Felony,Possession,2011,Male
2997062,19,Hispanic/Latino,Felony,Possession,2011,Male
2997076,21,Hispanic/Latino,Felony,Possession,2011,Male
2997114,24,Black,Felony,Distribution/Selling/Transporting,2011,Male
2997139,51,Hispanic/Latino,Felony,Possession,2011,Male
2997228,30,White,Felony,Possession,2011,Male
100219183,22,Hispanic/Latino,Misdemeanor,Possession,2010,Male
2997477,54,Black,Misdemeanor,Possession,2011,Male
2997571,24,Other,Felony,Possession w/ intent to sell,2012,Male
2997693,21,Hispanic/Latino,Misdemeanor,Possession,2012,Male
2998476,22,White,Felony,Possession,2012,Male
2998613,27,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2012,Male
2998720,23,White,Felony,Distribution/Selling/Transporting,2012,Male
2998730,27,Black,Felony,Distribution/Selling/Transporting,2012,Male
2998738,20,Black,Felony,Possession,2012,Male
2998825,31,Black,Misdemeanor,Possession,2012,Female
2998934,18,White,Felony,Distribution/Selling/Transporting,2012,Male
2999348,20,Hispanic/Latino,Felony,Possession,2012,Male
3000269,20,Black,Felony,Possession w/ intent to sell,2012,Male
3000300,20,Hispanic/Latino,Felony,Possession w/ intent to sell,2012,Male
3000308,46,Black,Felony,Distribution/Selling/Transporting,2012,Male
3000329,25,Black,Felony,Possession w/ intent to sell,2012,Male
100219190,20,Hispanic/Latino,Misdemeanor,Possession,2010,Male
3001448,28,Hispanic/Latino,Felony,Possession w/ intent to sell,2012,Male
3001756,24,Black,Felony,Possession w/ intent to sell,2012,Male
3001760,25,Black,Felony,Possession w/ intent to sell,2012,Male
3001914,52,White,Felony,Distribution/Selling/Transporting,2012,Male
3001927,35,White,Felony,Cultivating,2012,Male
3002211,42,White,Felony,Possession w/ intent to sell,2012,Male
3002475,45,Other,Felony,Possession w/ intent to sell,2012,Male
3002626,21,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2012,Male
3002627,22,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2012,Male
3002684,44,Black,Felony,Distribution/Selling/Transporting,2012,Male
3002697,40,Black,Felony,Possession w/ intent to sell,2012,Male
3002717,26,Black,Felony,Distribution/Selling/Transporting,2012,Male
3002740,27,Hispanic/Latino,Felony,Possession w/ intent to sell,2012,Female
3004176,27,Black,Felony,Distribution/Selling/Transporting,2012,Male
3004412,36,Black,Felony,Distribution/Selling/Transporting,2012,Male
3005040,37,Black,Felony,Possession w/ intent to sell,2012,Male
3005220,27,White,Felony,Possession,2012,Male
3005514,20,Black,Felony,Distribution/Selling/Transporting,2012,Male
3006548,35,Black,Felony,Possession w/ intent to sell,2012,Male
3006890,18,Hispanic/Latino,Misdemeanor,Possession,2012,Male
3006931,32,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2012,Male
3007040,35,Black,Felony,Possession w/ intent to sell,2012,Male
3007411,21,Hispanic/Latino,Felony,Possession w/ intent to sell,2012,Male
3007448,20,Hispanic/Latino,Felony,Possession w/ intent to sell,2012,Male
3007829,25,Black,Misdemeanor,Possession,2012,Male
3008366,25,Hispanic/Latino,Felony,Possession w/ intent to sell,2012,Male
3008395,50,Black,Felony,Possession w/ intent to sell,2012,Male
3008439,24,Hispanic/Latino,Felony,Cultivating,2012,Male
3008458,21,Hispanic/Latino,Felony,Cultivating,2012,Male
3008542,35,Black,Felony,Possession w/ intent to sell,2012,Male
3008646,20,White,Felony,Possession w/ intent to sell,2012,Male
3008657,20,White,Felony,Possession w/ intent to sell,2012,Male
3009031,33,Black,Felony,Possession w/ intent to sell,2012,Male
3009282,31,White,Felony,Possession,2012,Female
3009329,20,Black,Felony,Distribution/Selling/Transporting,2012,Male
3009480,38,Black,Felony,Distribution/Selling/Transporting,2012,Male
3009554,38,White,Felony,Distribution/Selling/Transporting,2012,Female
3009690,37,White,Felony,Possession,2012,Male
3010256,38,Black,Felony,Possession w/ intent to sell,2012,Male
3010459,29,White,Misdemeanor,Possession,2012,Male
3010864,28,White,Felony,Cultivating,2012,Male
3011055,59,Black,Felony,Possession w/ intent to sell,2012,Male
3011064,20,Black,Felony,Possession w/ intent to sell,2012,Male
3011120,22,Hispanic/Latino,Felony,Possession w/ intent to sell,2012,Male
3011206,18,Other,Felony,Possession,2012,Male
3012320,19,Hispanic/Latino,Felony,Possession w/ intent to sell,2012,Male
3012859,22,Black,Felony,Possession w/ intent to sell,2012,Female
3012957,19,Hispanic/Latino,Felony,Possession,2012,Male
3013141,19,Hispanic/Latino,Felony,Possession,2012,Male
3013203,25,Black,Felony,Possession w/ intent to sell,2012,Male
3014182,21,Black,Misdemeanor,Possession,2012,Male
3014673,23,Hispanic/Latino,Felony,Possession,2012,Male
3015942,26,White,Felony,Possession w/ intent to sell,2012,Male
3015984,21,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2012,Male
3015994,54,White,Felony,Distribution/Selling/Transporting,2012,Male
3016011,18,Hispanic/Latino,Felony,Possession w/ intent to sell,2012,Male
3016026,18,White,Felony,Possession w/ intent to sell,2012,Male
3016244,20,Black,Felony,Possession w/ intent to sell,2012,Male
3017005,28,Black,Felony,Distribution/Selling/Transporting,2012,Male
3017050,54,Black,Felony,Distribution/Selling/Transporting,2012,Male
3017145,65,Black,Felony,Distribution/Selling/Transporting,2012,Male
3017249,27,Other,Felony,Possession,2012,Male
3017904,26,Hispanic/Latino,Felony,Possession w/ intent to sell,2012,Female
3018083,19,Black,Felony,Distribution/Selling/Transporting,2012,Male
3018126,25,White,Felony,Possession w/ intent to sell,2012,Male
3018183,50,Black,Felony,Possession w/ intent to sell,2012,Male
3018244,20,White,Misdemeanor,Possession,2012,Male
3018271,34,White,Felony,Possession w/ intent to sell,2012,Male
3018334,26,Black,Felony,Distribution/Selling/Transporting,2012,Male
3018353,18,Black,Felony,Distribution/Selling/Transporting,2012,Male
3018364,24,Hispanic/Latino,Misdemeanor,Possession,2012,Male
3018418,32,White,Felony,Possession,2012,Male
3018691,28,Black,Felony,Possession,2012,Male
3018951,34,Black,Felony,Possession w/ intent to sell,2012,Female
3019316,46,White,Felony,Cultivating,2012,Male
3019427,48,Hispanic/Latino,Felony,Possession w/ intent to sell,2012,Male
3019430,46,Black,Felony,Distribution/Selling/Transporting,2012,Female
3019439,27,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2012,Male
3019468,29,Black,Felony,Distribution/Selling/Transporting,2012,Male
3019487,77,Black,Felony,Distribution/Selling/Transporting,2012,Male
3019496,29,Black,Felony,Distribution/Selling/Transporting,2012,Male
3019973,33,Black,Felony,Possession w/ intent to sell,2012,Male
3020002,27,Black,Felony,Distribution/Selling/Transporting,2012,Male
3020008,33,Black,Felony,Possession w/ intent to sell,2012,Male
3020041,19,White,Felony,Possession,2012,Male
3020978,44,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2012,Female
3021057,27,Black,Felony,Distribution/Selling/Transporting,2012,Male
3021365,19,Black,Felony,Possession w/ intent to sell,2012,Male
3021490,43,Hispanic/Latino,Felony,Possession w/ intent to sell,2012,Male
3021774,43,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2012,Male
3022571,26,Black,Felony,Possession w/ intent to sell,2012,Male
3022696,34,Other,Felony,Possession w/ intent to sell,2012,Male
3023483,25,White,Felony,Distribution/Selling/Transporting,2012,Male
100219674,29,Black,Misdemeanor,Possession,2010,Male
3024365,24,Black,Felony,Distribution/Selling/Transporting,2012,Male
3024474,29,Black,Felony,Distribution/Selling/Transporting,2012,Male
3025326,40,White,Felony,Possession,2012,Male
3025330,26,Black,Felony,Distribution/Selling/Transporting,2012,Male
3025333,31,White,Felony,Possession,2012,Male
3025372,50,White,Felony,Possession,2012,Male
3025438,23,White,Felony,Distribution/Selling/Transporting,2012,Male
3026303,18,Black,Felony,Possession w/ intent to sell,2012,Male
3026373,22,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2012,Male
3026375,28,Hispanic/Latino,Felony,Distribution/Selling/Transporting,2012,Male
3026455,32,White,Felony,Possession w/ intent to sell,2012,Male
3026753,18,Hispanic/Latino,Felony,Possession,2012,Female
100219718,34,Asian or Pacific Islander,Misdemeanor,Possession,2010,Male
100219759,18,Hispanic/Latino,Misdemeanor,Possession,2010,Male
3027641,46,Black,Felony,Possession w/ intent to sell,2012,Male
3027653,18,Black,Felony,Possession,2012,Male
3028051,41,Black,Felony,Distribution/Selling/Transporting,2012,Male
3028063,28,Black,Felony,Distribution/Selling/Transporting,2012,Male
3028056,33,White,Misdemeanor,Possession,2012,Male
3028128,22,Hispanic/Latino,Felony,Possession w/ intent to sell,2012,Male
